Date;Open;High;Low;Close;Adj Close;Open;High;Low;Close;Adj Close;Volume;;Retorno de i;
18/01/2018;11162,7002;12018,42969;10642,33008;11175,51953;11175,51953;11.162.700.195;12.018.429.688;10.642.330.078;11.175.519.531;11.175.519.531;2357251805;;0,030512;
19/01/2018;11175,51953;11780,49023;10867,17969;11521,75977;11521,75977;11.175.519.531;11.780.490.234;10.867.179.688;11.521.759.766;11.521.759.766;1264875700;;0,103952;
20/01/2018;11521,82031;13031,04004;11502,11035;12783,94043;12783,94043;11.521.820.313;13.031.040.039;11.502.110.352;12.783.940.430;12.783.940.430;1492721765;;-0,10151;
21/01/2018;12783,54004;12787,34961;11101,73047;11549,92969;11549,92969;12.783.540.039;12.787.349.609;11.101.730.469;11.549.929.688;11.549.929.688;1552755289;;-0,06579;
22/01/2018;11549,98047;11913,74023;10067,75977;10814,51953;10814,51953;11.549.980.469;11.913.740.234;10.067.759.766;10.814.519.531;10.814.519.531;1811992345;;0,004034;
23/01/2018;10814,51953;11388,51953;9980,5;10858,23047;10858,23047;10.814.519.531;11.388.519.531;9.980.500.000;10.858.230.469;10.858.230.469;1710180828;;0,051232;
24/01/2018;10853,78027;11531,59961;10506,54981;11429,01953;11429,01953;10.853.780.273;11.531.599.609;10.506.549.805;11.429.019.531;11.429.019.531;1286435482;;-0,022399;
25/01/2018;11428,11035;11741,91992;10930,33984;11175,87012;11175,87012;11.428.110.352;11.741.919.922;10.930.339.844;11.175.870.117;11.175.870.117;1061064251;;-0,006434;
26/01/2018;11175,87012;11656,54004;10346,86035;11104,2002;11104,2002;11.175.870.117;11.656.540.039;10.346.860.352;11.104.200.195;11.104.200.195;1560135332;;0,031514;
27/01/2018;11104,33984;11638,69043;10879,2002;11459,70996;11459,70996;11.104.339.844;11.638.690.430;10.879.200.195;11.459.709.961;11.459.709.961;1031091633;;0,026525;
28/01/2018;11460,38965;12064,19043;11407,94043;11767,74023;11767,74023;11.460.389.648;12.064.190.430;11.407.940.430;11.767.740.234;11.767.740.234;1038153169;;-0,046421;
29/01/2018;11767,74023;11860,29004;11089,51953;11233,9502;11233,9502;11.767.740.234;11.860.290.039;11.089.519.531;11.233.950.195;11.233.950.195;920836244;;-0,105687;
30/01/2018;11234,32031;11263,7002;9871,209961;10107,25977;10107,25977;11.234.320.313;11.263.700.195;9.871.209.961;10.107.259.766;10.107.259.766;1720894077;;0,011764;
31/01/2018;10107,40039;10377,95996;9698,129883;10226,86035;10226,86035;10.107.400.391;10.377.959.961;9.698.129.883;10.226.860.352;10.226.860.352;1230902973;;-0,115127;
01/02/2018;10226,86035;10280,83984;8726,950195;9114,719727;9114,719727;10.226.860.352;10.280.839.844;8.726.950.195;9.114.719.727;9.114.719.727;1964308989;;-0,027123;
02/02/2018;9114,730469;9147,929688;7786,200195;8870,820313;8870,820313;9.114.730.469;9.147.929.688;7.786.200.195;8.870.820.313;8.870.820.313;2768759876;;0,041994;
03/02/2018;8872,870117;9504,370117;8194,679688;9251,269531;9251,269531;8.872.870.117;9.504.370.117;8.194.679.688;9.251.269.531;9.251.269.531;1253484523;;-0,118428;
04/02/2018;9251,269531;9400,990234;7889,830078;8218,049805;8218,049805;9.251.269.531;9.400.990.234;7.889.830.078;8.218.049.805;8.218.049.805;1413207410;;-0,169452;
05/02/2018;8218,049805;8391,290039;6627,310059;6937,080078;6937,080078;8.218.049.805;8.391.290.039;6.627.310.059;6.937.080.078;6.937.080.078;2534149181;;0,104502;
06/02/2018;6936,430176;7932,379883;5968,359863;7701,25;7701,25;6.936.430.176;7.932.379.883;5.968.359.863;7.701.250.000;7.701.250.000;3397596513;;-0,014193;
07/02/2018;7701,25;8572,679688;7208,859863;7592,720215;7592,720215;7.701.250.000;8.572.679.688;7.208.859.863;7.592.720.215;7.592.720.215;2159765331;;0,084318;
